title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Walking Tall: Lone Justice,2007,"['Action', 'Thriller', 'Crime', 'Drama']",['United States of America'],['North America'],0,0,5.2,10,en
Finding Neverland,2004,['Drama'],"['United Kingdom', 'United States of America']","['North America', 'Western Europe']",25000000,116766556,7.2,1269,en
July Rhapsody,2002,"['Drama', 'Foreign', 'Romance']",['Hong Kong'],['East Asia'],0,0,5.6,6,cn
Hangar 10,2014,"['Thriller', 'Horror', 'Science Fiction']",['United Kingdom'],['Western Europe'],0,0,4.4,35,en
Patriots Day,2016,"['Crime', 'Drama', 'Thriller']","['Hong Kong', 'United States of America']","['North America', 'East Asia']",45000000,50548152,6.8,631,en
Hearty Paws,2006,"['Adventure', 'Drama']",['South Korea'],['East Asia'],2,0,6.0,1,ko
Polish Wedding,1998,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,5.4,18,en
Last Minute,2016,"['Romance', 'Comedy', 'Drama']",['Finland'],['Northern Europe'],0,0,0.0,0,fi
The Guillotines,2012,"['Action', 'History', 'Adventure', 'Drama']","['China', 'Hong Kong']",['East Asia'],15000000,5290,5.4,27,cn
Raajneeti,2010,"['Drama', 'Foreign', 'Thriller']",['India'],['South Asia'],0,0,6.1,18,hi
Anders Matthesen: Anden På Coke?,2006,['Comedy'],['Denmark'],['Northern Europe'],0,0,5.8,8,da
L,2012,"['Drama', 'Thriller', 'Foreign']",['Greece'],['Other'],0,0,4.2,5,en
Divorce Iranian Style,1998,['Documentary'],"['United Kingdom', 'Iran']","['Western Europe', 'Middle East']",0,0,7.8,4,en
Tormented,2011,['Horror'],['Japan'],['East Asia'],0,0,4.6,9,ja
In His Father's Shoes,1997,"['Drama', 'Family', 'TV Movie']","['Canada', 'United States of America']",['North America'],0,0,0.0,0,en
Shadow of the Wolf,1992,"['Drama', 'Adventure']","['France', 'Canada']","['North America', 'Western Europe']",0,0,5.1,5,en
Mosquita y Mari,2012,['Drama'],['United States of America'],['North America'],0,0,6.6,10,en
The Submarine Kid,2016,['Drama'],['United States of America'],['North America'],0,0,5.7,17,en
Tonight It's Me,2014,"['Drama', 'Romance']",['United States of America'],['North America'],25000,0,6.0,2,en
Christmas with the Kranks,2004,"['Comedy', 'Family']",['United States of America'],['North America'],60000000,0,5.2,198,en
Snowboard Academy,1997,['Comedy'],['United States of America'],['North America'],0,0,3.7,3,en
Renaissance,2006,"['Action', 'Animation', 'Science Fiction']","['France', 'United Kingdom', 'Luxembourg']","['Other', 'Western Europe']",18000000,1831348,6.7,78,fr
The Ornithologist,2016,"['Adventure', 'Drama']","['Brazil', 'Portugal', 'France']","['Latin America', 'Other', 'Western Europe']",0,0,6.5,14,pt
CHiPS,2017,"['Action', 'Comedy', 'Crime']",['United States of America'],['North America'],25000000,26800152,6.2,277,en
S.S.D.,2008,"['Thriller', 'Horror']",['Russia'],['Eastern Europe'],0,0,4.5,8,ru
A Stand Up Guy,2016,['Comedy'],['United States of America'],['North America'],0,0,4.1,5,en
Laid in America,2016,['Comedy'],['United States of America'],['North America'],0,0,6.2,27,en
To Stay Alive - A Method,2016,"['Music', 'Documentary']",['Netherlands'],['Western Europe'],0,0,0.0,0,en
Felon,2008,"['Action', 'Crime', 'Drama']",['United States of America'],['North America'],2900000,0,7.1,239,en
Lake Eerie,2016,"['Thriller', 'Horror', 'Science Fiction']",['United States of America'],['North America'],0,0,3.4,28,en
In Harmony,2015,['Drama'],['France'],['Western Europe'],0,0,6.1,28,fr
Vampires Suck,2010,"['Horror', 'Comedy']",['United States of America'],['North America'],20000000,80547866,4.2,326,en
"Pink Ribbons, Inc.",2011,['Documentary'],"['United States of America', 'Canada']",['North America'],900000,25000,6.8,6,en
The Tree,2010,['Drama'],"['France', 'Australia', 'Germany', 'Italy']","['Oceania', 'Western Europe']",0,0,6.7,36,en
Mr. Average,2006,"['Comedy', 'Romance', 'Foreign']","['Belgium', 'France', 'Luxembourg', 'Canada', 'Germany']","['North America', 'Other', 'Western Europe']",0,0,7.5,3,fr
Love the Hard Way,2003,"['Romance', 'Drama', 'Crime']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,7.2,8,en
The Polar Bear,1998,"['Action', 'Thriller']",['Germany'],['Western Europe'],0,0,5.9,12,de
Stacy: Attack of the Schoolgirl Zombies,2001,"['Horror', 'Comedy']",['Japan'],['East Asia'],0,0,4.7,14,en
Springtime in a Small Town,2002,"['Drama', 'Romance']",['China'],['East Asia'],0,0,6.2,6,zh
DeadHeads,2011,"['Adventure', 'Comedy', 'Horror']",['United States of America'],['North America'],0,0,5.0,48,en
Freejack,1992,['Science Fiction'],['United States of America'],['North America'],0,0,5.0,91,en
Chasing Freedom,2004,['Drama'],"['United States of America', 'Canada']",['North America'],0,0,8.0,1,en
6��5��,2004,['Drama'],['Netherlands'],['Western Europe'],0,0,5.6,6,nl
It Begins with the End,2010,"['Drama', 'Romance']",['France'],['Western Europe'],0,0,5.3,2,fr
Made of Honor,2008,"['Comedy', 'Romance']","['United Kingdom', 'United States of America']","['North America', 'Western Europe']",40000000,84601681,6.0,410,en
Brothers: The Return,2006,"['Crime', 'Drama', 'Thriller']",['Sweden'],['Northern Europe'],0,0,5.0,2,sv
Air Panic,2002,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.1,11,en
Lamb,2016,['Drama'],['United States of America'],['North America'],0,0,6.8,21,en
The Last Exorcism,2010,"['Horror', 'Drama', 'Thriller']","['United States of America', 'France']","['North America', 'Western Europe']",1800000,67738090,5.6,330,en
Prince of Persia: The Sands of Time,2010,"['Adventure', 'Fantasy', 'Action', 'Romance']",['United States of America'],['North America'],150000000,335154643,6.2,2372,en
Love Field,1992,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,5.4,16,en
Nell,1994,"['Drama', 'Thriller']",['United States of America'],['North America'],31000000,106683817,6.1,128,en
City 40,2016,"['Documentary', 'History', 'War']","['Russia', 'United States of America']","['North America', 'Eastern Europe']",0,0,6.1,9,en
State and Main,2000,"['Comedy', 'Drama']","['France', 'United States of America']","['North America', 'Western Europe']",0,0,6.5,55,en
Writer of O,2005,['Documentary'],"['United States of America', 'France']","['North America', 'Western Europe']",0,0,8.0,1,fr
Transamerica,2005,['Drama'],['United States of America'],['North America'],1000000,13350369,6.9,149,en
Murderer,2009,"['Drama', 'Thriller', 'Crime', 'Mystery', 'Foreign']",['Hong Kong'],['East Asia'],0,0,6.3,8,cn
Venus Beauty Institute,1999,"['Comedy', 'Drama', 'Romance']",['France'],['Western Europe'],0,0,5.4,19,fr
Freetown,2015,"['Thriller', 'Action', 'Drama']","['Ghana', 'United States of America']","['North America', 'Other']",0,0,6.5,4,en
Still Mine,2012,['Drama'],['Canada'],['North America'],0,0,6.9,26,en
Beyond the Lights,2014,"['Romance', 'Drama']",['United States of America'],['North America'],7000000,14618727,7.0,139,en
The Town,2010,"['Crime', 'Drama', 'Thriller']",['United States of America'],['North America'],37000000,154026136,7.0,1516,en
Cheer Cheer Cheer!,2008,['Comedy'],['Japan'],['East Asia'],0,0,1.0,1,en
The Nostalgist,2014,"['Action', 'Adventure', 'Fantasy', 'Science Fiction']",['United Kingdom'],['Western Europe'],0,0,7.6,5,en
Bugcrush,2006,"['Thriller', 'Horror']",['United States of America'],['North America'],0,0,6.8,7,en
Hate Crime,2006,"['Drama', 'Thriller']",['United States of America'],['North America'],0,40758,5.9,6,en
Sharpe's Rifles,1993,"['Action', 'Adventure', 'History', 'War']",['United Kingdom'],['Western Europe'],0,0,5.6,27,en
A Scanner Darkly,2006,"['Animation', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],8700000,7659918,6.8,540,en
The Polish Bride,1998,"['Drama', 'Romance', 'Foreign']",['Netherlands'],['Western Europe'],0,0,6.8,4,nl
2 Autumns 3 Winters,2013,"['Drama', 'Comedy']",['France'],['Western Europe'],0,0,6.0,12,en
Supersonic,2016,"['Documentary', 'Music']",['United Kingdom'],['Western Europe'],0,226286,7.5,52,en
RoboCop 3,1993,"['Action', 'Adventure', 'Crime', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],22000000,10696210,4.2,309,en
Welcome to Leith,2015,"['Thriller', 'Crime', 'Documentary']",['United States of America'],['North America'],0,0,6.4,26,en
S.F.W.,1994,"['Comedy', 'Drama']",['United States of America'],['North America'],0,0,6.1,22,en
Delicatessen,1991,"['Comedy', 'Science Fiction', 'Fantasy']",['France'],['Western Europe'],4000000,1794187,7.4,320,fr
Nothing to Lose,1997,"['Action', 'Adventure', 'Comedy']",['United States of America'],['North America'],25000000,0,6.3,174,en
Kaho Naa... Pyaar Hai,2000,"['Drama', 'Romance']",['India'],['South Asia'],0,0,6.7,25,hi
Choke,2008,"['Comedy', 'Drama']",['United States of America'],['North America'],3000000,3830137,6.0,128,en
Butterfly on a Wheel,2007,"['Crime', 'Drama', 'Thriller']","['Canada', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",20000000,0,6.3,131,en
Fanboys,2009,"['Adventure', 'Comedy']",['United States of America'],['North America'],0,948753,6.1,320,en
The Apology,2016,['Documentary'],['Canada'],['North America'],0,0,2.5,1,en
Porn Star: The Legend of Ron Jeremy,2001,['Documentary'],['United States of America'],['North America'],0,0,6.0,9,en
Donald Trump's The Art of the Deal: The Movie,2016,['Comedy'],['United States of America'],['North America'],0,0,5.7,29,en
Remember Me,2010,"['Drama', 'Romance']",['United States of America'],['North America'],16000000,56032889,6.9,980,en
At Any Price,2012,['Drama'],['United States of America'],['North America'],0,0,5.3,67,en
Sniper: Ghost Shooter,2016,"['Action', 'Drama', 'War']",['United States of America'],['North America'],3000000,0,5.5,36,en
The Ninth Gate,1999,"['Horror', 'Mystery', 'Thriller']","['France', 'Portugal', 'Spain']","['Other', 'Western Europe']",38000000,58401898,6.3,768,en
The Most Dangerous Man in America: Daniel Ellsberg and the Pentagon Papers,2009,['Documentary'],['United States of America'],['North America'],0,0,7.6,10,en
Andy Peters: Exclamation Mark Question Point,2015,['Comedy'],['United States of America'],['North America'],0,0,0.0,0,en
Slither,2006,"['Comedy', 'Horror', 'Science Fiction']","['Canada', 'United States of America']",['North America'],15500000,0,6.3,324,en
Cadillac Records,2008,"['Drama', 'History', 'Music']",['United States of America'],['North America'],12000000,0,6.9,89,en
Batman Unlimited: Animal Instincts,2015,"['Action', 'Animation', 'Family']",['United States of America'],['North America'],0,0,5.5,54,en
Teen Beach 2,2015,"['Family', 'Comedy', 'Music']",['United States of America'],['North America'],0,0,6.2,105,en
Space Dogs 2,2014,"['Adventure', 'Animation', 'Comedy', 'Family']",['Russia'],['Eastern Europe'],6000000,0,4.2,3,ru
A Perfect Ending,2012,['Drama'],['United States of America'],['North America'],0,0,6.0,24,en
Defenseless,1991,"['Thriller', 'Mystery']",['United States of America'],['North America'],0,0,5.7,3,en
Don't Hug Me I'm Scared 5,2015,['Horror'],['United Kingdom'],['Western Europe'],0,0,6.6,8,en
Hell House,2001,['Documentary'],['United States of America'],['North America'],0,0,6.8,13,en
The Theory of Flight,1999,['Drama'],['United Kingdom'],['Western Europe'],0,0,6.0,7,en
Killer: A Journal of Murder,1996,['Drama'],['United States of America'],['North America'],0,0,6.3,10,en
Crimes of Fashion,2004,"['Action', 'Comedy', 'Thriller']",['United States of America'],['North America'],0,0,3.9,13,en
God Bless America,2011,"['Comedy', 'Drama']",['United States of America'],['North America'],0,122550,7.0,373,en
The Brass Teapot,2012,"['Comedy', 'Fantasy', 'Thriller']",['United States of America'],['North America'],0,0,5.8,165,en
Enchanted Kingdom,2014,['Documentary'],['United Kingdom'],['Western Europe'],18,0,5.1,13,en
Maïna,2014,"['Adventure', 'Drama']",['Canada'],['North America'],0,0,5.3,4,iu
Wool 100%,2006,"['Animation', 'Comedy', 'Fantasy', 'Foreign', 'Science Fiction']",['Japan'],['East Asia'],0,0,5.8,3,ja
Space Station 76,2014,"['Drama', 'Comedy', 'Science Fiction']",['United States of America'],['North America'],0,0,4.7,92,en
Drone,2014,"['Documentary', 'War']",['Norway'],['Northern Europe'],0,0,5.8,6,en
Oscar and the Lady in Pink,2009,['Drama'],"['France', 'Belgium', 'Canada']","['North America', 'Western Europe']",0,0,6.7,26,en
Private Lessons,2008,['Drama'],"['France', 'Belgium']",['Western Europe'],0,0,5.6,9,fr
Zeitgeist,2007,"['Documentary', 'History']",['United States of America'],['North America'],7000000,0,7.0,173,en
Caught,1996,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,6.5,5,en
Regression,2015,"['Horror', 'Mystery', 'Thriller']","['Canada', 'Spain']","['North America', 'Western Europe']",0,17671101,5.3,600,en
Domino,2005,"['Action', 'Crime']","['France', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",50000000,22944502,6.0,450,en
Sharpe's Eagle,1993,"['Action', 'Adventure', 'History', 'War']",['United Kingdom'],['Western Europe'],0,0,6.0,17,en
Tom Papa: Freaked Out,2013,['Comedy'],['United States of America'],['North America'],0,0,0.0,0,en
It Could Happen to You,1994,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,6.1,154,en
Izo,2004,"['Action', 'Drama', 'Fantasy', 'History', 'Horror']",['Japan'],['East Asia'],0,0,6.1,25,ja
Confidence,2003,"['Action', 'Comedy', 'Thriller', 'Crime']","['Canada', 'Germany', 'United States of America']","['North America', 'Western Europe']",0,0,6.4,127,en
The Eel,1997,['Drama'],['Japan'],['East Asia'],0,0,6.3,18,ja
Scream Week,2016,"['Comedy', 'Thriller']","['Belgium', 'Netherlands']",['Western Europe'],0,0,4.4,9,nl
8 New Dates,2015,"['Romance', 'Comedy']",['Russia'],['Eastern Europe'],0,0,6.4,9,ru
Girlfriends of Christmas Past,2016,"['Romance', 'Comedy']",['United States of America'],['North America'],0,0,0.0,0,en
Bangkok Dangerous,2008,"['Action', 'Crime', 'Thriller']",['United States of America'],['North America'],45000000,42487390,5.0,336,en
Fences,2016,['Drama'],['United States of America'],['North America'],24000000,64414761,6.7,750,en
Rasputin,1996,"['History', 'Drama']","['Hungary', 'United States of America']","['North America', 'Eastern Europe']",0,0,5.4,13,en
Way Beyond Weight,2012,['Documentary'],['Brazil'],['Latin America'],0,0,8.0,1,en
Wake,2009,"['Comedy', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,4.9,17,en
Merry Kissmas,2015,"['Comedy', 'Romance', 'TV Movie']",['United States of America'],['North America'],0,0,6.8,20,en
The X Files: I Want to Believe,2008,"['Drama', 'Mystery', 'Science Fiction', 'Thriller']","['Canada', 'United States of America']",['North America'],30000000,68369434,5.5,534,en
In the Company of Men,1997,"['Comedy', 'Drama']","['Canada', 'United States of America']",['North America'],0,0,6.8,45,en
Amal,2007,['Drama'],"['Canada', 'India']","['North America', 'South Asia']",0,0,8.0,9,en
The Science of Sleep,2006,"['Comedy', 'Drama', 'Fantasy']","['France', 'Italy']",['Western Europe'],6000000,9524340,6.8,253,fr
Dead Meat,2004,"['Comedy', 'Action', 'Horror', 'Science Fiction']",['Ireland'],['Other'],0,0,4.0,12,en
911 Nightmare,2016,['Thriller'],['United States of America'],['North America'],0,0,2.5,2,en
Kickboxer 3: The Art of War,1992,"['Action', 'Thriller']",['United States of America'],['North America'],0,0,4.2,18,en
Notes on a Scandal,2006,"['Drama', 'Romance']",['United Kingdom'],['Western Europe'],15000000,49469904,6.9,239,en
Saw,2003,"['Crime', 'Horror', 'Thriller']",['Australia'],['Oceania'],0,0,6.8,93,en
Policeman,2011,['Drama'],['Israel'],['Middle East'],0,0,5.7,10,en
For the Love of Spock,2016,['Documentary'],"['Canada', 'United States of America']",['North America'],0,0,7.8,48,en
The Beguiled,2017,"['Drama', 'Western']",['United States of America'],['North America'],10500000,25442939,5.8,279,en
Casa De Mi Padre,2012,"['Comedy', 'Western']",['United States of America'],['North America'],0,0,5.5,104,en
Losing Chase,1996,"['Drama', 'Romance']",['United States of America'],['North America'],0,0,3.9,6,en
Sinbad: Legend of the Seven Seas,2003,"['Family', 'Animation', 'Adventure']",['United States of America'],['North America'],60000000,26288320,6.6,386,en
Orson Welles: Shadows & Light,2015,['Documentary'],['France'],['Western Europe'],0,0,8.0,1,fr
11:14,2003,"['Crime', 'Drama', 'Thriller']","['Canada', 'United States of America']",['North America'],6000000,0,6.8,211,en
Mortuary,2005,"['Horror', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,4.0,25,en
The Very Thought of You,1998,"['Comedy', 'Romance']",['United Kingdom'],['Western Europe'],0,0,5.0,11,en
Bedfellows,2008,"['Drama', 'Horror']",['United States of America'],['North America'],0,0,5.6,13,en
Outlaw,2007,"['Action', 'Crime', 'Thriller']",['United Kingdom'],['Western Europe'],0,0,5.2,47,en
Seaside,2002,"['Drama', 'Foreign']",['France'],['Western Europe'],0,0,2.5,2,en
Return to the Blue Lagoon,1991,['Adventure'],['United States of America'],['North America'],11000000,2807854,5.2,156,en
Beyond the Sea,2004,"['Drama', 'Music']","['Germany', 'United Kingdom', 'United States of America']","['North America', 'Western Europe']",23000000,0,6.5,55,en
Demonia,1990,['Horror'],['Italy'],['Western Europe'],0,0,4.8,8,it
The Curiosity of Chance,2006,['Comedy'],"['Belgium', 'United States of America']","['North America', 'Western Europe']",0,0,5.8,15,en
Boss,2013,"['Action', 'Comedy', 'Drama']",['India'],['South Asia'],0,0,5.5,23,hi
Parasite Dolls,2003,"['Action', 'Animation', 'Science Fiction', 'Thriller']",['Japan'],['East Asia'],0,0,4.3,4,ja
