title,release_year,genres,production_countries,region_tags,budget,revenue,vote_average,vote_count,original_language
Wyatt Earp's Revenge,2012,"['Drama', 'Action', 'Adventure']",['United States of America'],['North America'],0,0,3.4,10,en
The Sniper,2009,"['Action', 'Thriller']",['Hong Kong'],['East Asia'],0,0,5.9,18,cn
Calm at Sea,2012,"['War', 'Drama', 'History']","['France', 'Germany']",['Western Europe'],0,0,4.1,8,fr
Animal,2005,"['Thriller', 'Science Fiction']",['United States of America'],['North America'],0,0,4.6,5,en
The Wedding Video,2012,['Comedy'],['United Kingdom'],['Western Europe'],0,0,6.2,13,en
Young Goethe in Love,2010,"['Romance', 'Drama']",['Germany'],['Western Europe'],0,0,5.7,21,de
The Crew,2008,"['Drama', 'Action', 'Thriller', 'Crime']",['United Kingdom'],['Western Europe'],3600000,0,6.2,22,en
The Hit List,2011,"['Action', 'Thriller']",['United States of America'],['North America'],6000000,0,5.2,73,en
The Prodigy,2005,"['Action', 'Drama', 'Family', 'Mystery', 'Thriller']",['United States of America'],['North America'],0,0,6,1,en
30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,['Comedy'],['United States of America'],['North America'],0,0,2.9,28,en
The Marine 2,2009,"['Action', 'Adventure', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,4.7,46,en
Dead in Tombstone,2013,"['Western', 'Action', 'Fantasy', 'Horror']",['United States of America'],['North America'],5200000,0,4.8,59,en
Seal Team Eight: Behind Enemy Lines,2014,"['Action', 'War', 'Drama']",['South Africa'],['Africa'],0,0,4.8,44,en
Louis & Luca and the Snow Machine,2013,"['Family', 'Animation']",['Norway'],['Northern Europe'],0,0,6.5,4,no
Doctor Strange,2007,"['Action', 'Animation', 'Family', 'Fantasy', 'Science Fiction']",['United States of America'],['North America'],0,0,6.6,74,en
Barbie: A Perfect Christmas,2011,"['Animation', 'Family']",['United States of America'],['North America'],0,0,5.5,50,en
LEGO Hero Factory: Savage Planet,2011,"['Animation', 'Action', 'Adventure']",['United States of America'],['North America'],0,0,0,0,en
LEGO Hero Factory: Rise of the Rookies,2010,"['Action', 'Animation', 'Family']",['United States of America'],['North America'],0,0,0,0,en
Tom Sawyer,2000,"['Animation', 'Family', 'Adventure']",['United States of America'],['North America'],0,0,6.2,3,en
King Solomon's Mines,2004,"['Action', 'Adventure']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,5.2,21,en
Santa Claus and the Magic Drum,1996,"['Comedy', 'Animation', 'Family']","['Finland', 'Hungary']","['Eastern Europe', 'Northern Europe']",0,0,7,6,fi
The Land Before Time IV: Journey Through the Mists,1996,"['Family', 'Animation', 'Adventure']",['United States of America'],['North America'],0,0,5.8,72,en
The Land Before Time V: The Mysterious Island,1997,"['Family', 'Animation', 'Adventure']",['United States of America'],['North America'],0,0,5.9,68,en
An American Tail: The Treasure of Manhattan Island,1998,"['Family', 'Animation', 'Adventure']",['United States of America'],['North America'],0,0,5.7,36,en
An American Tail: The Mystery of the Night Monster,1999,"['Adventure', 'Fantasy', 'Animation', 'Science Fiction', 'Mystery', 'Family']",['United States of America'],['North America'],0,0,5.8,30,en
Stranded,2013,"['Horror', 'Science Fiction']","['Canada', 'United Kingdom']","['North America', 'Western Europe']",0,0,3.4,59,fr
Category 7: The End of the World,2005,"['Action', 'Drama', 'Thriller']","['United States of America', 'Germany']","['North America', 'Western Europe']",0,0,5.2,15,en
The Marine 3: Homefront,2013,['Action'],['United States of America'],['North America'],0,0,5.4,32,en
The Stoker,2010,"['Drama', 'Crime']",['Russia'],['Eastern Europe'],0,183640,7,13,ru
Blind Man's Bluff,2005,"['Crime', 'Action', 'Comedy']",['Russia'],['Eastern Europe'],0,0,6.6,20,ru
These Final Hours,2014,"['Science Fiction', 'Drama', 'Thriller']",['Australia'],['Oceania'],0,0,6.4,176,en
Generation War,2013,"['Action', 'Drama', 'War', 'History']",['Germany'],['Western Europe'],12000000,0,8.2,70,de
Kung Fu Dunk,2008,"['Action', 'Adventure', 'Comedy']",['Hong Kong'],['East Asia'],10000000,22896728,5,50,en
Haider,2014,"['Action', 'Drama', 'Crime', 'Romance']",['India'],['South Asia'],0,0,7.2,65,hi
The Fifth Season,2012,['Drama'],"['Belgium', 'France', 'Netherlands']",['Western Europe'],0,0,6.4,5,fr
Auschwitz: The Nazis and the 'Final Solution',2005,"['War', 'Documentary', 'History']",['United Kingdom'],['Western Europe'],0,0,8,9,en
Puerto Vallarta Squeeze,2003,"['Adventure', 'Action', 'Thriller']","['United States of America', 'Mexico']","['North America', 'Latin America']",0,0,4.6,4,en
Soccer Dog 2: European Cup,2004,['Family'],['United States of America'],['North America'],0,0,6,5,fr
The Fraternity,2002,['Thriller'],['Canada'],['North America'],4411044,0,4.3,3,en
American Soldiers: A Day in Iraq,2005,"['Drama', 'Action', 'History', 'Thriller', 'War']",['Canada'],['North America'],0,0,6.5,2,en
"Kumiko, the Treasure Hunter",2015,['Drama'],['United States of America'],['North America'],0,0,6.4,104,en
The Great Match,2006,['Comedy'],['Spain'],['Western Europe'],0,0,7.3,3,es
Stereo,2014,['Thriller'],['Germany'],['Western Europe'],0,0,6.3,54,de
The Guardians,2012,"['Drama', 'Action', 'Thriller', 'Crime']",['Germany'],['Western Europe'],0,0,5.6,43,de
History of the Eagles,2013,"['Documentary', 'Music']",['United States of America'],['North America'],0,0,7.5,19,en
Paradise: Love,2012,['Drama'],"['Austria', 'France', 'Germany']","['Other', 'Western Europe']",3600000,24267,6.7,53,de
Beyond the Border,2011,"['Action', 'Drama', 'War']",['Sweden'],['Northern Europe'],0,0,5.8,5,sv
Everything Will Be Fine,2010,"['Thriller', 'Drama']","['France', 'Denmark', 'Sweden']","['Northern Europe', 'Western Europe']",0,0,6.3,7,da
The Hour of the Lynx,2013,"['Thriller', 'Drama']","['Denmark', 'Sweden']",['Northern Europe'],3700000,0,5.4,9,da
Good Luck. And Take Care of Each Other,2012,"['Drama', 'Comedy']",['Sweden'],['Northern Europe'],914,0,0,0,sv
Chasing Madoff,2010,['Documentary'],"['United States of America', 'Canada']",['North America'],0,0,5.5,4,en
Northern Soul,2014,"['Music', 'Drama']",['United Kingdom'],['Western Europe'],0,0,5.1,29,en
Checking Out,2006,['Comedy'],['United States of America'],['North America'],500000,0,6.5,4,en
Children of the Corn,2009,"['Drama', 'Horror', 'Thriller']",['United States of America'],['North America'],4500000,0,4.3,45,en
Children of the Corn 666: Isaac's Return,1999,"['Horror', 'Mystery']",['United States of America'],['North America'],0,0,3.5,31,en
Children of the Corn V: Fields of Terror,1998,"['Horror', 'Thriller']",['United States of America'],['North America'],0,0,3.8,32,en
Children of the Corn: Genesis,2011,"['Horror', 'Thriller']",['United States of America'],['North America'],0,0,4,30,en
Children of the Corn: Revelation,2001,['Horror'],['Canada'],['North America'],2500000,0,3.7,24,en
Chile Can Do It,2008,"['Comedy', 'Science Fiction']",['Chile'],['Latin America'],0,0,0,0,es
Christmas Oranges,2012,['Family'],['United States of America'],['North America'],0,0,7.6,5,en
Cleopatra,2003,"['Drama', 'Comedy', 'Foreign']","['Argentina', 'Spain']","['Latin America', 'Western Europe']",0,0,4.7,3,es
Cleopatra,1999,"['Drama', 'History', 'Romance', 'TV Movie']","['Germany', 'United States of America']","['North America', 'Western Europe']",0,0,6.1,8,en
A French Gigolo,2008,"['Drama', 'Romance']",['France'],['Western Europe'],0,0,5.4,17,fr
Cold Around the Heart,1997,"['Crime', 'Thriller', 'Drama']",['United States of America'],['North America'],0,0,4.5,2,en
Cold Blooded,2012,"['Thriller', 'Crime']",['Canada'],['North America'],0,0,5.1,8,en
Intersections,2013,"['Romance', 'Thriller']",['France'],['Western Europe'],7700000,0,6.1,25,fr
The Ballad of Johnny Guitar,1996,['Drama'],['Portugal'],['Other'],0,0,6.3,3,pt
Death of a Nation - The Timor Conspiracy,1994,['Documentary'],['Australia'],['Oceania'],0,0,5,1,en
Elsk meg i morgen,2005,['Comedy'],['Norway'],['Northern Europe'],0,0,5.7,3,no
Coming Soon,1999,"['Romance', 'Comedy']",['United States of America'],['North America'],0,0,5.6,5,en
Complicit,2013,"['Drama', 'Foreign']",['United Kingdom'],['Western Europe'],0,0,4.5,5,en
Compulsion,2013,"['Thriller', 'Drama']",['Canada'],['North America'],4000000,0,4.5,40,en
Concrete Blondes,2013,"['Action', 'Comedy', 'Crime']",['United States of America'],['North America'],3100000,0,5.1,13,en
Olive Kitteridge,2014,['Drama'],['United States of America'],['North America'],0,0,7.6,66,en
Leviathan,2014,['Drama'],['Russia'],['Eastern Europe'],0,0,7.3,219,ru
The Russian Novel,2013,['Drama'],['South Korea'],['East Asia'],0,0,5,1,ko
Still Life,2013,['Drama'],"['Italy', 'United Kingdom']",['Western Europe'],0,0,7.3,89,en
Level Five,1997,"['Documentary', 'Romance', 'War']",['France'],['Western Europe'],0,0,6.7,6,en
Foxcatcher,2014,"['Drama', 'Thriller']",['United States of America'],['North America'],24000000,12096300,6.5,965,en
Reign of Assassins,2010,"['History', 'Action']","['China', 'Taiwan', 'Hong Kong']",['East Asia'],12000000,0,6.7,57,zh
Everybody Dies But Me,2008,['Drama'],['Russia'],['Eastern Europe'],0,235432,5,11,ru
Wolf Creek 2,2013,"['Horror', 'Thriller']",['Australia'],['Oceania'],8000000,9630444,5.9,156,en
Storm Warning,2007,['Horror'],['Australia'],['Oceania'],0,0,5.5,39,en
The Clinic,2010,"['Mystery', 'Horror', 'Thriller', 'Crime']",['Australia'],['Oceania'],0,0,5.1,42,en
Zulu,2013,"['Crime', 'Drama', 'Thriller']","['South Africa', 'France']","['Africa', 'Western Europe']",16000000,0,6.7,176,en
Walking With Dinosaurs,2013,"['Animation', 'Family', 'Adventure']","['Australia', 'India', 'United Kingdom', 'United States of America']","['North America', 'South Asia', 'Western Europe', 'Oceania']",80000000,126546518,5.2,136,en
"Ultramarines: A Warhammer 40,000 Movie",2010,"['Animation', 'Science Fiction']",['United Kingdom'],['Western Europe'],0,0,5.2,27,en
Secret of the Wings,2012,"['Animation', 'Family', 'Fantasy', 'Adventure']","['India', 'United States of America']","['North America', 'South Asia']",0,0,6.5,303,en
Tinker Bell and the Lost Treasure,2009,"['Animation', 'Family', 'Adventure', 'Fantasy']","['India', 'United States of America']","['North America', 'South Asia']",0,0,6.4,230,en
The Conductor,2012,['Drama'],['Russia'],['Eastern Europe'],0,0,4,3,en
Tsar,2009,"['Drama', 'History']",['Russia'],['Eastern Europe'],15000000,0,6.7,11,en
Taxi Blues,1990,['Drama'],"['France', 'Russia']","['Eastern Europe', 'Western Europe']",0,0,5,8,ru
Cool Blue,1990,"['Comedy', 'Romance', 'Thriller']",['United States of America'],['North America'],0,0,4.5,5,en
Coral Reef Adventure,2003,['Documentary'],"['Thailand', 'United States of America', 'Singapore']","['North America', 'Southeast Asia']",0,0,5.8,8,en
Cougar Club,2007,['Comedy'],['United States of America'],['North America'],0,0,4.4,15,en
Cowgirls n' Angels,2012,"['Drama', 'Family']",['United States of America'],['North America'],0,120680,5.3,15,en
Craig Ferguson: Does This Need to Be Said?,2011,['Comedy'],['United States of America'],['North America'],0,0,7,5,en
Crash Dive,1997,"['Action', 'Thriller']",['United States of America'],['North America'],0,0,3.9,5,en
D.L. Hughley: Reset,2012,['Comedy'],['United States of America'],['North America'],0,0,0,0,en
Dane Cook: Vicious Circle,2006,['Comedy'],['United States of America'],['North America'],0,0,7.2,16,en
Crazy,2008,"['Music', 'Drama', 'Romance']",['United States of America'],['North America'],0,0,6.7,3,en
Crazy Eights,2006,['Horror'],['United States of America'],['North America'],0,0,3.4,18,en
Crime and Punishment,2002,['Drama'],"['United States of America', 'Poland', 'Russia']","['North America', 'Eastern Europe']",0,0,7.3,3,fr
Cutaway,2000,"['Action', 'Thriller']",['United States of America'],['North America'],9,0,4.5,10,fr
Sniper: Legacy,2014,"['Thriller', 'Action']",['United States of America'],['North America'],0,0,5.5,45,en
Catch Hell,2014,"['Thriller', 'Drama']",['United States of America'],['North America'],2500000,0,5.3,34,en
You're Not You,2014,['Drama'],['United States of America'],['North America'],0,11486,7.3,247,en
Crush,2009,"['Drama', 'Horror', 'Thriller']",['Australia'],['Oceania'],0,0,3.3,6,en
Crush,2013,['Thriller'],['United States of America'],['North America'],0,0,5.8,87,en
Curandero,2005,['Horror'],"['United States of America', 'Mexico']","['North America', 'Latin America']",0,0,3.9,7,en
Cyborg 3: The Recycler,1995,"['Action', 'Science Fiction', 'Thriller']",['United States of America'],['North America'],0,0,2.5,4,en
Cyborg Cop II,1994,"['Action', 'Science Fiction']",['United States of America'],['North America'],0,0,3.4,5,en
Dana Carvey: Squatting Monkeys Tell No Lies,2008,['Comedy'],['United States of America'],['North America'],0,0,5.5,5,en
Dave Attell: Captain Miserable,2007,['Comedy'],['United States of America'],['North America'],0,0,6.3,4,en
Dakota's Summer,2014,['Family'],['United States of America'],['North America'],0,0,5.8,11,en
Danger Zone,1996,"['Action', 'Drama']","['United States of America', 'Canada', 'South Africa']","['North America', 'Africa']",0,0,3.9,7,en
Stonehearst Asylum,2014,['Thriller'],['United States of America'],['North America'],0,0,6.6,427,en
Russia 88,2009,"['Drama', 'Foreign']",['Russia'],['Eastern Europe'],0,0,5.9,8,en
The Third Half,2012,"['Drama', 'Romance']","['Macedonia', 'Czech Republic', 'United States of America']","['North America', 'Eastern Europe', 'Other']",0,0,5.5,13,mk
Aglaya,2012,['Drama'],"['Poland', 'Hungary', 'Romania']",['Eastern Europe'],0,0,5,1,hu
Tangerines,2013,"['Drama', 'War']","['Estonia', 'Georgia']",['Other'],0,0,7.4,83,et
Life Partners,2014,"['Romance', 'Comedy']",['United States of America'],['North America'],0,8265,6.1,108,en
Anatomy of a Love Seen,2014,"['Romance', 'Drama']",['United States of America'],['North America'],0,0,4.5,37,en
Drive Hard,2014,"['Action', 'Comedy', 'Crime']","['Australia', 'Canada']","['North America', 'Oceania']",12000000,0,3.9,74,en
An Apology to Elephants,2013,['Documentary'],['United States of America'],['North America'],0,0,10,1,en
Building the Inferno: Nobuo Nakagawa and the Making of 'Jigoku',2006,['Documentary'],['United States of America'],['North America'],0,0,0,0,en
Lion's Heart,2013,"['Comedy', 'Romance', 'Drama']","['Argentina', 'Brazil']",['Latin America'],0,0,6.6,18,es
"C'est La Vie, Mon Cheri",1993,"['Drama', 'Romance']",['Hong Kong'],['East Asia'],0,0,7.1,7,xx
Hateship Loveship,2013,['Drama'],['United States of America'],['North America'],0,0,5.7,51,en
How the Toys Saved Christmas,1996,"['Animation', 'Family', 'Foreign']","['Italy', 'Switzerland', 'Germany', 'Luxembourg']","['Other', 'Western Europe']",0,0,6.8,18,it
Ice Castles,2010,['Drama'],"['Canada', 'United States of America']",['North America'],0,0,6.2,13,en
In Secret,2013,"['Drama', 'Thriller', 'Crime']",['United States of America'],['North America'],0,0,5.5,57,en
Kickboxer 5: The Redemption,1995,"['Action', 'Drama', 'Thriller']",['United States of America'],['North America'],0,0,3.8,17,en
My Prairie Home,2013,"['Documentary', 'Music']",['Canada'],['North America'],0,0,8,1,en
Hawaii,2013,['Romance'],['Argentina'],['Latin America'],0,0,7.4,22,es
Remington and the Curse of the Zombadings,2011,"['Foreign', 'Comedy', 'Horror', 'Drama']",['Philippines'],['Southeast Asia'],22361,721651,5.3,5,en
Out in the Dark,2012,"['Drama', 'Romance']","['Israel', 'United States of America']","['North America', 'Middle East']",0,0,6.5,33,he
We Are The Nobles,2013,['Comedy'],['Mexico'],['Latin America'],2000000,0,6.9,86,es
The Returned,2013,"['Horror', 'Thriller', 'Drama']","['Spain', 'Canada']","['North America', 'Western Europe']",0,0,6.2,86,en
52 Tuesdays,2014,"['Drama', 'Family']",['Australia'],['Oceania'],0,0,5.9,8,en
Everybody's Got Somebody... Not Me,2012,['Drama'],['Mexico'],['Latin America'],0,0,5.5,4,en
The True Story of Puss 'n Boots,2009,"['Family', 'Adventure', 'Animation']",['France'],['Western Europe'],0,0,3.8,7,fr
Die Fighting,2014,"['Thriller', 'Action']",['United States of America'],['North America'],0,0,4.2,6,en
The Possession of Michael King,2014,['Horror'],['United States of America'],['North America'],0,0,5.7,129,en
New Kids Nitro,2011,"['Action', 'Comedy']",['Netherlands'],['Western Europe'],0,0,5.9,36,nl
Mission London,2010,['Comedy'],"['Bulgaria', 'Hungary', 'Macedonia', 'Sweden', 'United Kingdom']","['Eastern Europe', 'Other', 'Northern Europe', 'Western Europe']",1850000,0,6.8,8,ru
Master Harold... and the Boys,2010,"['Drama', 'Foreign']",['South Africa'],['Africa'],0,0,5.9,4,en
Stalingrad,2013,"['War', 'Action']",['Russia'],['Eastern Europe'],30000000,68129518,5.7,93,ru
